	ref_hk
YIPF4	4.760087
AFTPH	1.8584718
LGALSL	1.7867917
CRIPT	3.7335997
IDE	0.56373626
MXI1	2.8163466
SMNDC1	3.0028675
C10orf88	0.51183593
TCTN3	2.7546494
PANK3	2.3815932
PCMT1	6.793616
WDR55	1.4777995
MRPS14	4.811944
TCP1	11.0381565
SNX19	0.6801098
PDZD11	3.96909
NUDCD1	1.1966043
ENY2	13.159623
EPC1	6.4343886
TAF12	3.3683152
WBP4	3.1133773
KBTBD7	1.1691456
ALG5	5.732021
EXOSC8	4.387433
ETF1	3.5458648
SIL1	2.9372017
PAIP2	9.410073
NR2C1	1.1846048
TMPO	4.7453713
ARL1	6.001443
NFYB	2.8706446
UBIAD1	0.9726073
TARDBP	4.035876
ZNF706	13.237229
COPS5	5.522049
SPOP	4.33364
SLC35B1	3.788972
PSPC1	2.4851089
TRMT1L	0.8259889
NAA50	3.8520017
CRY2	0.7193483
PEX16	2.0511737
ZMYM2	3.3621614
TBC1D15	1.8512888
KHDRBS1	12.562083
POLR3GL	4.151919
ZNF639	1.6827857
PDS5A	2.3712819
LIAS	1.7221894
CLCC1	1.0415211
POLK	2.097112
MTIF3	6.90087
GTF3A	7.8358502
UBL3	3.819801
FYTTD1	3.135606
MRPS2	3.9799051
KIAA1191	2.6688366
COPA	4.121936
ZC3H7A	2.2976942
NAA60	1.6702384
RWDD3	0.20733693
ZNF644	4.4272947
HERPUD2	2.1081982
CBX3	11.243473
HNRNPA2B1	26.196737
POLM	0.89659923
SMU1	2.7392569
CLTA	17.530586
DCAF10	2.117034
CISD1	6.4591675
ECD	1.2296504
VPS26A	3.7448578
RBM19	0.7412178
DDX54	2.6418924
RNF11	3.4670355
WWP1	1.487156
ACOT9	1.4514787
GIPC1	5.391606
SPRYD7	1.907143
ZC3H13	5.700963
ATF1	2.393045
TSFM	2.7746434
PFDN5	32.21606
ORMDL2	4.1268682
SMUG1	2.049775
TUBA1B	22.90468
KBTBD4	0.72626054
AMD1	7.7125454
NDUFAF4	3.9548059
MORF4L2	12.033633
FAM199X	0.9951684
RAB9A	2.9652984
PLA2G12A	2.4389927
MXD4	3.3622458
ACSL3	3.0789604
FAM210B	2.492381
PIGT	5.1649117
VAPB	2.3533094
ARFGEF2	0.8087992
RAB22A	2.2382734
STAU1	5.568036
DDX27	3.2412233
MTRR	0.7209865
PEPD	3.7245598
STAMBP	2.4436188
MCEE	1.8178546
SNRNP27	3.7251182
MPHOSPH10	3.016083
USP22	4.8080983
ZNF576	1.338188
USP9X	2.5726058
SIRT5	1.1114655
MRS2	1.5672317
WRNIP1	1.1981654
RRP36	1.2830892
SNRPC	9.497182
SERPINB6	9.288859
PEX6	0.7253055
NQO2	1.6847881
AARS2	0.38647366
MED20	0.672508
TBCC	3.3651087
MAD2L1BP	1.663822
KLHDC3	4.5656404
GLO1	6.411103
SSR1	5.9411583
RIOK1	1.907995
NUP153	1.380356
DEK	11.461905
EEF1E1	3.7813778
EMC3	4.524704
CNOT1	2.8793423
TM9SF2	5.7211885
UPF3B	3.0489428
RNF113A	2.095071
MRPS7	6.913527
ARMC7	0.67622644
NUP85	1.1351638
MIF4GD	1.5193563
NT5C	7.1269693
CHCHD5	6.0360804
INSIG2	1.8328754
GTF2F1	4.3765454
CLPP	5.6221395
GPR108	3.0781884
OPA3	1.0473337
SNRPD2	21.419092
SYMPK	2.410669
PANK2	1.8711245
GZF1	0.68520147
CENPB	1.4419645
PSMF1	4.869623
RBCK1	5.6832733
TMX4	2.585549
SNRPB	14.517862
SNRPB2	10.088127
MGME1	1.914123
TBC1D20	1.5585481
ITPA	4.8356047
MRPS26	8.081997
NCLN	2.191769
HNRNPR	11.378807
MAX	4.0025797
CHURC1-FNTB	0.0007436348
ARMCX5	0.9547622
RALY	10.945904
DYNLRB1	12.366863
EIF2S2	10.988884
ERGIC3	13.77869
ROMO1	13.1472025
KDM5C	1.2998068
TMEM115	2.1574953
PSMB2	9.657791
UROD	3.356989
HECTD3	0.635635
PCID2	2.7076392
LRFN3	0.26807508
CAPNS1	7.000777
RBM42	5.0988774
UBA2	4.965801
COX6B1	24.788763
PRDX5	19.595663
PRMT1	11.266535
SCAF1	1.3938645
SBDS	9.964382
BECN1	2.425429
TRAP1	3.8469307
NSRP1	4.4332767
DNAJC8	8.435642
ZNF384	0.96982956
EMG1	2.429893
UXT	13.931928
ELK1	0.9179169
TIMM17B	6.298953
KTN1	11.537835
ZBTB1	1.8607647
RHOT1	1.8802695
MAP2K2	6.817223
HNRNPH2	4.446559
CANX	10.014236
PPCS	6.6755633
COX7C	30.213335
ABHD8	0.67945594
PIN1	7.4149904
EMC1	1.1071554
HP1BP3	8.960996
SLC35E1	1.3522704
UQCR11	21.515903
GFER	3.5947518
WDR24	0.4276834
SMARCA4	4.739101
TICAM1	1.0006672
EMC6	6.2921877
METTL16	1.4338042
AAMP	6.7936964
PNKD	9.734406
RNF6	1.111126
ECHS1	10.609677
AKAP9	10.740329
STYXL1	1.5608758
PEX1	0.9192282
SRD5A3	1.9672914
PAICS	4.3446364
DGCR6L	4.990451
ATF4	13.901979
TPST2	2.620119
APOL2	0.98678
EMC4	8.343576
ATP6V1F	11.375803
PRKRIP1	2.0066621
MKLN1	2.426863
DNAJB9	7.6584654
CALU	7.4659014
NDUFA5	10.539553
MRPS12	5.75511
MTX2	4.8934503
ORMDL1	5.5661445
HAT1	3.6411333
PSMG2	7.1129317
EIF2AK4	2.6113193
DUT	11.918129
ANAPC13	4.7843456
MBD4	3.0077496
COPB1	4.7325172
PSMA1	11.994334
SPCS3	6.816652
SERGEF	1.0590274
DCTD	3.7139678
RPAIN	6.372352
TXNDC17	10.656704
MPDU1	3.669697
PHF20L1	3.842745
NGDN	3.2963128
RAB2B	0.94819033
HEATR5A	0.69805956
SNX6	7.445151
EAPP	7.2640076
NEDD8	18.093275
DAD1	16.481035
REEP5	9.976104
ITFG1	3.6594212
ASH2L	1.3987354
TTI2	0.71535045
DOHH	1.3417482
PHF10	1.5425262
ECSIT	4.2728844
CDC16	2.2832363
TOMM40	5.265988
XPO7	0.965883
NSUN5	1.9132595
DDA1	3.1389008
PGLS	10.688835
LSM7	15.872988
SNX9	2.3599098
QRSL1	1.4785105
MLLT1	1.1079844
NDUFA10	9.528609
PGPEP1	1.7478598
LSM4	12.2263775
JUND	16.904863
ATXN10	5.9338403
TUBGCP2	3.2224693
TAF4	0.5734321
OSBPL2	1.3471907
EXOSC2	0.973864
POMT1	0.73996663
UCK1	1.5610774
CHMP2A	11.171734
UBE2M	3.8324523
TRIM28	6.2956
ATG4D	1.8332059
LRRC47	2.474435
PPAN	1.6213914
EIF3G	13.584068
DKC1	3.124369
NOL11	2.2148662
UBE4B	1.3185455
UBA1	3.6041095
PPIL4	3.9035401
AAR2	0.99967605
RBM39	18.10201
GGT7	0.85501695
ACSS2	2.3787186
ATP6V1E1	3.821911
COX4I1	32.563908
EMC8	2.8749223
CHMP1A	3.4434724
ABCB7	1.5813116
MRPS25	5.413215
CAPN7	1.514976
NR1H2	2.9001915
PSME3	1.8377151
RPL27	35.052975
ACLY	1.6053443
VPS25	5.0296836
NDUFA2	13.146931
ANKHD1	0.9523524
NDFIP1	9.084516
UBE2D2	13.172485
EXOC4	1.9366764
ACAP3	1.2644933
PPFIA1	1.9524454
TRAF7	2.6373205
NINJ1	3.5350463
IL13RA1	2.210885
WDR44	0.4546604
ZCCHC9	2.3047264
STARD3	1.6952665
CHD1L	1.333955
PEX11B	1.2931803
ACTR10	5.087629
CC2D1A	2.0086188
LRRC41	3.005629
DHX30	2.4503334
RAF1	3.2460997
ARFIP2	2.942714
RRP8	1.5370973
TIMM10B	2.7515671
EFR3A	1.5913907
PTCD3	2.5728235
IMMT	4.408254
MRPL35	2.8005633
ILKAP	2.6504283
RAN	20.171883
PRKAA1	2.2296405
INPP5K	1.0620725
MYBBP1A	0.67318135
EEFSEC	1.0480494
TBC1D14	1.2346283
TMEM128	2.3385856
PNISR	14.843173
SEC61G	18.752596
GRSF1	5.1028714
ANKRD17	2.9874663
UTP3	1.5980514
WBP2	3.0658624
ZRANB2	6.1451807
EIF5A	14.447265
GPS2	1.3680156
SDF2	5.0913696
FLOT2	1.5041565
ERAL1	2.152795
PRMT7	1.4144441
NIP7	1.9579167
TERF2	0.9424582
VPS4A	3.0735555
PCNA	4.8508525
NXT1	5.3668118
RIN2	1.4362227
DAP3	4.5327945
ARHGEF11	0.55036783
DCAF8	1.7864968
DPH2	0.92528087
CTNNBL1	2.7533216
SERINC3	3.624827
AP3B1	2.1793575
CASP9	0.5382515
DCTN4	1.6601243
POMP	16.600414
CDK8	1.2072067
SCO1	2.152352
SRRM1	11.585296
BTBD2	1.594449
ZNF414	1.4760981
HSPBP1	3.008026
WDR74	3.0539968
MED10	5.76064
MORC2	0.7002635
ADCK2	1.0081859
C12orf29	1.4286249
IPO8	0.9638476
CCDC59	5.4744596
HSD17B4	3.3613815
MEN1	0.86620164
COX16	5.12156
MED6	2.9182687
EIF2S1	3.7588544
ELP3	1.0424278
MBD2	2.3730373
IER3IP1	7.0171323
THUMPD3	1.8717781
ARL8B	2.0642247
EMC7	5.7621703
LAMTOR5	13.883132
AP4B1	0.659047
PPHLN1	4.551968
TMEM106C	7.0329185
SLC38A2	6.9738297
LPIN1	1.3553108
IAH1	4.648166
LDHA	21.014193
IL6ST	3.8341317
TIMM17A	4.852465
RBM17	8.0276575
CCNH	3.2417872
DDB2	1.1084883
PUM1	4.653166
PHC2	2.4173064
GNL2	2.3721414
ELP2	2.8604906
TIMM10	5.2988143
TMEM258	21.305729
CLOCK	1.4355114
UBAC2	3.3897607
ERCC5	0.5462202
TPP2	1.7673583
CARS2	2.2217767
STT3A	1.9203416
TMED7	3.5832746
WDR36	1.02383
RFK	2.9249678
UBQLN1	2.8787313
TMEM60	2.7293613
PNPLA8	3.054046
RINT1	0.62508035
MTO1	0.932473
SYNCRIP	6.5105877
AKIRIN2	3.0761685
MAP3K7	1.5728834
NAT10	0.91222054
CAPRIN1	4.54792
DNAJC14	0.68698543
CD63	30.574448
BLOC1S1	13.580282
CDK4	8.367299
TSPAN31	2.5170453
TFCP2	1.1215577
ZC3H10	0.364285
ACVR1B	1.4841511
OS9	7.5545087
LTV1	1.8081328
CD164	13.119592
REPS1	1.1836724
PRADC1	3.0000026
CCT7	8.697342
GNS	1.567323
KLHL36	1.2522794
COG2	1.33438
ABCB10	0.6183582
NTPCR	4.5502934
TAF5L	0.6104775
DHX9	4.4502864
PIGC	2.6612926
MRPL44	2.870659
TMBIM1	3.736275
EIF4E2	6.786239
CAB39	2.272529
COX5B	23.716192
TMEM127	1.2017657
MRPS9	3.301922
C2orf49	1.6378294
ISCU	11.393589
SCYL2	1.5752443
CKAP4	5.3058457
APPL2	2.189981
PWP1	3.5630205
VPS36	3.4916148
SUCLA2	3.5606127
MED4	5.719484
COG3	1.2066591
ITM2B	25.119192
NUDT15	2.2110782
C7orf25	0.045201547
CHST12	2.7457798
ZDHHC4	3.4261732
TBRG4	2.5819907
DDX56	2.4089363
HUS1	1.3534589
CCM2	2.3226967
IREB2	2.4849617
CALCOCO2	4.3013415
RSAD1	1.2217127
NMT1	3.0475814
SRSF1	6.983348
TACO1	1.7542696
TEX2	0.52174234
DCAF7	4.4451194
NDUFB5	11.644407
MRPL47	5.497203
TRA2B	13.02309
TANK	3.1975527
SKIL	4.437059
SMPD4	1.3459699
WDR33	5.431958
IMP4	4.2846384
HS6ST1	0.9339818
STAM	1.0418183
ABI1	3.185592
YME1L1	5.724788
LRRC8A	1.3539435
CDK9	1.649558
TOR1B	0.82079315
C9orf78	5.1173077
TOR1A	1.8298557
ZNF189	0.6738154
STX17	1.5483536
PRPF4	1.8006234
FPGS	1.3521373
ATP6V1G1	18.62064
MRPL50	3.8373456
TSTD2	0.76418763
PSMB7	12.417343
RABEPK	1.6400461
GOLGA1	0.64501595
XPA	2.6595476
ANP32B	16.198391
RPL35	39.366756
ARPC5L	6.064512
DERL1	3.7478309
RANBP6	0.8810613
POLR1E	1.1371896
PLAA	1.134298
APTX	1.6739477
DCTN3	8.15567
GRHPR	6.73672
HINT2	6.708984
RPS6	44.044735
FOXP4	1.6773517
KLC4	2.2370803
YIPF3	7.431946
TMEM14B	9.509796
TMEM63B	1.2260352
TJAP1	0.87710315
RIPK1	0.8734832
FLOT1	5.9943194
MDC1	0.62033165
MTCH1	10.046357
VARS2	0.58473444
TAF8	1.1376268
FAM8A1	1.2102497
CREBZF	2.8286445
NARS2	1.3066992
RNF121	1.0182344
MRPL15	4.8785768
SDCBP	10.630941
DCUN1D5	3.1589158
RDX	6.10195
FDX1	6.06532
MAP2K5	0.9957096
SLTM	6.7005367
TUBGCP4	1.6378148
RMDN3	1.8144203
TMEM62	0.6029608
ZNF280D	2.0868163
GTF2B	4.5619564
RABGGTB	4.5132666
DBT	1.1144515
RTCA	2.744999
PPM1B	2.6722562
PNPT1	1.4503739
RAB1A	10.208143
PREB	2.0886247
FBXO11	2.4343238
ATRAID	11.624441
LRPPRC	3.3797214
ACTR1A	2.942943
ATAD1	2.560312
ANXA7	5.0916886
FAM149B1	0.43087023
ASCC1	1.1312705
RPS24	39.193405
ATIC	3.3196764
SMARCAL1	0.7199903
ASNSD1	2.6456735
METTL5	4.9771743
SSB	10.066834
PPIG	10.77685
OLA1	6.573149
CIR1	6.282869
WDR12	1.6094702
PARP9	0.9647213
USP8	3.6534708
GLCE	1.349774
UBL7	3.0284042
COPS4	3.6191735
HNRNPD	11.080899
SEC31A	5.30303
NUP54	2.5689075
SCARB2	5.6688724
PPA2	6.0642614
INTS12	1.3983214
HADH	6.4475455
SEC24B	1.02352
RNF185	0.91397154
ETV6	1.9698387
YARS2	1.5637716
ZCRB1	6.405847
NDUFA9	6.9029675
PEX5	0.82368237
SCAF11	8.107829
TMEM19	1.5010945
SLC15A4	0.6506907
GLTP	4.24571
MTMR6	1.0365154
SLC46A3	0.78512156
LNX2	0.5944654
NABP2	2.7595615
KANSL2	1.3817778
TMBIM6	21.503952
ZNF740	0.5018994
ESD	12.912782
VPS33A	0.7973053
DENR	4.8683414
MBNL2	2.4751534
ABHD13	1.3991867
CUL4A	1.9285111
TMX1	3.558823
DCAF5	1.9456663
WDR89	0.65210783
WDR20	1.4546044
NIPA2	2.9898343
MFAP1	3.0765488
TCF12	3.2008834
SERF2	37.133938
ZSCAN29	0.48863268
BNIP2	2.56401
SRP14	30.657207
BAHD1	0.49218625
ANP32A	7.9515944
ETFA	8.5735655
HMG20A	1.4133638
MAN2C1	1.4164814
BBS4	1.034911
ULK3	1.3937781
SCAMP2	4.3066134
POLG	1.0318027
SEC11A	14.84551
GLYR1	2.516714
ARMC5	0.5984289
PARN	1.0420028
FTO	0.89830875
UQCRC2	12.3552065
DHX38	1.3718748
TXNL4B	0.9608199
CPNE2	1.4250621
MBTPS1	3.1615825
RHOT2	3.09558
ZSCAN32	0.3911882
NDUFB10	16.581078
DEF8	1.8002234
TCF25	10.984013
GALNS	1.001752
NCOR1	8.821171
COPS3	4.2641697
GFOD2	1.3084108
NOB1	4.007343
TOB1	5.99002
VPS53	1.5053385
CLTC	4.647294
PTRH2	1.5650165
C18orf21	1.5492285
GALNT1	3.6912231
PELP1	1.48727
NPC1	0.5531987
WRAP53	0.6094512
SAT2	9.924949
ARHGDIA	9.161156
EIF4A3	8.682658
CSNK1D	3.7757053
ANAPC11	15.304266
TBCD	1.2436002
NARF	4.127551
FOXK2	1.0657407
TRIM65	0.7092197
WDR45B	4.675214
DYM	1.653287
MBD1	1.4857125
SMAD4	2.2786784
MIEN1	6.7207556
TXNL4A	6.6490035
SAMD1	2.6431577
BRD4	5.2612114
SLC39A3	2.166636
TPGS1	4.120367
SIRT3	0.89016545
IFNAR1	2.934742
SOD1	19.88357
SCYL1	2.5926504
TMEM50B	3.9991307
AKT1	2.5477967
SAE1	3.7397037
GEMIN7	1.9104605
ZNF787	1.7239226
PSMB6	13.036657
PEX14	0.9700822
RPL11	43.909138
ZNF593	5.1531534
KIAA0319L	1.7079114
GPN2	1.2352024
WDTC1	0.8883385
SERBP1	18.30862
PIGK	1.5236894
LMO4	10.812974
STRIP1	0.97049975
PSMA5	8.453174
ALDH9A1	4.2806287
TIPRL	3.9612443
MPC2	12.822489
CREG1	3.8378136
UCK2	1.2869788
TMCO1	10.045875
MGST3	17.630564
UFC1	13.39038
SDHC	9.545854
PFDN2	9.753203
PRCC	3.1638389
MRPL24	4.809968
HDGF	6.0935583
SF3B4	3.6926522
ZNF687	0.39797214
SETDB1	0.9582178
PI4KB	1.6215794
PIP5K1A	1.4268821
ANP32E	4.057504
CERS2	3.1502414
ENSA	10.321835
MRPL9	4.6651974
ARNT	1.1397765
EIF2D	2.325487
JTB	15.012463
SNAPIN	3.051141
UBAP2L	2.0854945
SLC39A1	4.3512564
HAX1	7.391485
C1orf43	8.585458
GATAD2B	1.8671198
ILF2	12.045081
INTS3	1.6838275
GALNT2	1.7645633
ACP1	10.588113
SNAP47	1.4780986
SRP9	16.30203
SDE2	1.2819865
DEGS1	3.8755138
FBXO28	1.2028108
ARF1	17.722176
CNIH4	6.101286
GUK1	18.15922
PARP1	6.2434587
PSEN2	0.43416613
PYCR2	2.0435147
ARL8A	1.5678561
RHOB	11.29128
SNRPG	14.0757265
CIAO1	2.4069083
SNRNP200	3.6634352
MRPS5	5.6903653
TPRKB	5.9634695
TEX261	1.0718629
DUSP11	2.6183507
TMEM177	1.1566095
SLC20A1	4.4317756
LIPT1	0.7142316
UBXN4	11.718822
POLR2D	1.6793865
SCRN3	0.6880953
METTL21A	2.2914326
RHBDD1	0.5447156
COPS7B	1.6730156
DIS3L2	1.175398
TAMM41	0.96208483
RAB5A	4.5084176
GMPPA	1.9998351
EAF1	0.8854621
DYNC1LI1	2.8648343
SLC25A38	2.1318913
RPL32	43.672745
SLC25A26	2.9277966
UBA3	2.1052458
TMF1	3.8544545
ABHD10	1.150529
ADPRH	0.11297543
ATG3	4.716723
SRPRB	3.5826938
EIF2A	6.603031
EIF2B5	2.1699333
FIP1L1	3.8283784
ENOPH1	2.973885
KLHL8	1.2272032
PYURF	11.013303
CISD2	6.4305897
METTL14	1.295887
SETD7	0.66332483
PDGFC	1.4057627
CBR4	2.1407483
NDUFS6	14.2589035
PIK3R1	3.103457
SLC30A5	2.215625
BTF3	32.724854
FBXL17	0.94774157
FEM1C	1.4437883
COMMD10	2.598702
ATG12	4.443436
YIPF5	3.824854
DDX46	8.068269
FBXO38	0.6426539
TNIP1	3.9763947
G3BP1	5.7696385
NHP2	11.153944
RMND5B	1.5031725
BOD1	5.765509
FAM50B	0.6125803
TBC1D7	1.7071444
FARS2	1.3090785
ZMAT2	4.8880687
TRIM41	0.83287495
HIGD2A	16.847101
ABT1	3.2577527
RPL7L1	5.678985
RARS2	2.960757
DYNLT1	12.366189
WTAP	6.8550735
C7orf50	6.3763194
RBAK	0.54180956
PURB	2.3093107
CCT6A	9.460775
TMEM168	1.8453075
MEPCE	1.3426751
NOM1	1.2950419
LUC7L2	4.7415457
HDAC8	1.0716958
CHST7	0.32313302
NDUFB11	20.441347
ZNF41	0.13066252
NONO	10.140353
OGT	2.3135047
SNX12	1.3256507
PRPS1	1.7385662
RBMX	15.583667
MCPH1	0.81823254
NSDHL	0.94153756
CCDC25	3.986738
GOLGA7	4.2763386
MRPS28	3.269869
MTDH	13.306726
EBAG9	3.5107794
POLR2K	7.772414
EIF3H	20.139565
UTP23	2.0432553
NDUFB9	15.763794
TATDN1	4.7830205
ZNF7	1.1873331
AK3	5.074333
ZCCHC7	2.40607
SIGMAR1	2.6968563
AUH	1.8000667
STOM	4.7888417
MRRF	2.1287782
ALAD	1.2648623
POLE3	3.2735593
SURF4	5.4407125
SURF1	5.303431
SURF6	2.6731658
GTF3C5	2.0460484
ASB6	0.5833096
PTGES2	4.3048306
NTMT1	3.142041
LRSAM1	0.447985
GPR107	1.0131688
SEC16A	1.305309
NACC2	0.3987562
COMMD3	5.8542414
MSRB2	6.1497235
HERC4	2.2032623
RPP30	2.8284566
FRA10AC1	2.6149926
DNAJB12	2.226249
GSTO1	9.983919
CNNM2	0.5832996
LIN7C	1.9034015
TUT1	0.6801479
HSD17B12	5.100872
APIP	3.1214993
EIF3M	13.136431
SSRP1	5.670076
ARFGAP2	3.4801059
CELF1	4.1317987
INTS4	0.8795476
AASDHPPT	3.1854599
LAMTOR1	11.260354
HYOU1	1.6187392
MTA2	0.7280051
CPSF7	2.1558216
EI24	7.203997
COMMD7	5.0084176
LSM14B	0.9889812
YTHDF1	1.7848383
TRPT1	2.6121006
NUDT22	4.289799
MRPL49	2.0902336
VPS51	6.5582795
PPP4C	9.6325245
TAOK2	0.91586
TMEM219	11.179566
ITGB1	12.129424
CWC15	6.8256803
TMCO3	1.9814783
SAP18	20.457642
CCT5	8.0067215
TIMM8B	10.266528
UBC	34.443485
NGLY1	2.5969617
UEVLD	0.70203394
UBE3B	1.0149733
PLBD2	0.3718872
CSNK1G3	2.3394928
FAM177A1	9.942404
EXT2	1.5699756
TMEM18	4.643438
NDUFC2	17.172237
UPF2	4.7216053
CDC123	4.72212
THYN1	4.997247
VPS26B	1.8379698
VTI1A	0.8818978
MMAA	0.41632876
NR3C2	0.6850345
PIGF	2.966948
SAV1	2.233613
TIAL1	5.360979
MZT2B	17.662348
FAM168B	2.0432696
ARL14EP	2.1758177
C18orf25	0.7199508
TGOLN2	4.7767982
TADA1	0.48251352
RPP38	1.901942
CCDC50	3.576879
PELO	2.3423836
RAD17	1.3465326
MED21	2.7009306
SREK1IP1	4.867079
SRP19	5.3222704
CDYL	1.5991231
TXNDC11	2.6376061
SCOC	5.180839
HNRNPU	16.758461
RANBP2	2.6467493
TRAPPC8	0.8619556
UBALD1	1.4652802
ING1	3.8133507
UBP1	1.5297582
RMND5A	2.3354506
TRIP12	2.1048222
CEBPG	4.0313873
HS2ST1	1.1930784
PPP2R5E	3.6404772
ANKH	2.076167
TBRG1	2.249873
CC2D1B	0.329671
MIA3	2.6510112
NEIL2	0.93088126
BUB3	6.8564343
RABGEF1	0.46126208
XPC	1.6956135
CCDC174	2.7694783
FLCN	1.1302958
DPH3	2.8810697
OXNAD1	0.8917026
CXXC1	2.13314
PPP4R1	1.4386234
MPPE1	1.5284445
APOOL	1.1028053
CYP2U1	0.26670203
AZIN1	4.5688877
ATP6V1C1	1.4620413
GTF3C6	8.800414
MMS19	0.86962825
PI4K2A	0.59646076
ZFYVE27	1.1003523
SLC25A28	1.0920255
USP25	0.81853604
ZCCHC10	3.7460704
OXA1L	7.1959257
LARP1	4.1122055
MED7	1.6627353
RRAGA	5.0626583
RMND1	1.666001
TMBIM4	11.772056
VBP1	4.9788117
VPS37A	1.7674823
MCU	1.4220275
ADK	2.4477606
DRAM2	4.17423
USP16	5.835764
CCT8	11.858234
SCAF4	1.6538166
UQCRB	23.562351
PTDSS1	2.0242436
RPL30	39.64087
SUPV3L1	1.1429378
ZDHHC5	1.0393084
MED19	3.1314054
ZFAND3	2.1477695
SAMD8	0.8663041
UTP14A	1.0534332
BAG4	1.1579273
NSMCE2	2.521152
PRR14	1.6218985
MALSU1	3.7675345
GALK2	1.6143712
PDE6D	1.4412661
BRPF1	0.47944704
RPUSD3	2.5075808
TATDN2	0.5748221
SEC13	5.5604978
NTAN1	2.6895568
DDX19B	1.6623768
ST3GAL2	1.1382191
RNF111	0.9370257
MYO1E	1.2270592
SLC35B2	2.3229795
PSMG3	3.7846665
AP3S2	0.82671905
SPPL3	2.962464
PANK4	0.6071079
RER1	8.987397
WIPI2	3.9171033
MRPL17	4.29094
NCK1	2.8361115
TPRG1L	1.6412697
CUL4B	1.0461864
MITD1	2.8522851
EIF5B	9.259054
CNOT11	1.8305236
B4GALT5	1.6624027
SPATA2	0.9125019
TSR2	2.9290988
ZC3H18	2.008757
ZFAND2B	3.4136322
TMED4	6.702429
PPP1R15B	3.1073425
ELK4	1.3489512
USF1	0.50542206
NIT1	2.2962518
DEDD	1.0881813
PINK1	2.1001215
B4GALT3	3.0210056
NDUFS2	8.263288
ALG8	1.8540134
FBXW5	5.7261977
PAXBP1	2.157178
MRPL10	3.4041166
GART	2.0450327
SON	14.89063
RCAN1	2.3109393
UBE2Z	2.6963587
SNF8	7.0313344
ADIPOR1	4.01219
PSMD4	8.586675
PSMB4	7.0741525
MED8	2.801335
RSPRY1	2.2903898
GPBP1L1	3.8314037
NAE1	3.451079
TMEM69	2.18933
EFCAB14	2.6120641
CTBP1	3.1781504
ATP6V0D1	5.367223
PSKH1	0.52992916
GNE	0.8604081
ARHGAP35	1.7269658
DFFA	2.535294
BSDC1	3.0175862
SSU72	9.957699
UBE2J2	3.5698366
VMA21	2.471024
U2AF1	5.7082024
CSTB	17.486845
RRP1	1.9159329
AGPAT3	1.296291
TRAPPC10	0.8957574
LSS	0.780087
MCM3AP	1.1798023
ST6GALNAC6	0.59630716
PCSK7	4.9525437
CHTOP	5.071925
FLAD1	1.7307191
UBE2Q1	1.9460832
CRTC2	0.81928825
FDPS	8.3308935
PMF1	6.2588096
SLC25A44	0.75392413
CCDC12	7.2505913
UBQLN4	0.9720326
GPATCH4	2.2083967
NACC1	0.7731897
ZNF394	2.0579948
CPSF4	1.2608869
VPS28	14.6699505
LRRC14	0.82424235
MGAT4B	4.093052
RPL8	42.56813
PSMC2	3.9515889
MFSD12	0.7520753
DVL3	1.8281875
AP2M1	12.119346
ABCF3	1.1788948
PCYT1A	1.2610878
U2AF1L4	1.5707375
SAP30BP	3.7866848
ACOX1	2.4661057
PRPSAP1	3.2280018
SRSF2	16.764404
EMC10	6.8943915
JOSD2	3.493925
LARP4	1.71152
LEMD2	1.4144912
MED11	2.4967701
SENP3	0.35130012
EIF4A1	19.88972
POLR3K	2.554497
SNRNP25	4.3576317
JMJD8	1.8670281
SPSB3	4.291377
TTC9C	2.0762038
NXF1	1.9878576
STX5	3.4480953
SYVN1	1.2958031
ZFPL1	2.3767364
CMPK1	7.8967676
MAGOH	8.230497
JAK1	5.8256884
PEF1	3.675524
RBBP4	7.519994
TM2D1	4.4369807
FUBP1	4.4465756
C1orf52	3.6257327
ZNF326	4.7729864
ZNF281	2.4425197
PEX19	1.6205862
NCSTN	2.536507
RBM15	0.6546418
BPNT1	1.2410041
TFB2M	1.3602072
CNST	1.1059427
MAPKAPK2	2.3275497
MRPL55	6.837487
WDR26	1.9574827
PEX13	1.7684268
MEMO1	0.8469637
DPY30	8.311742
ARL5A	3.845956
PDLIM5	3.5668359
LYSMD1	0.36794004
SCNM1	2.6968284
VPS72	2.8781207
ERCC3	1.024443
IWS1	2.5855515
BOLA3	5.6230555
MRPS18C	6.5893245
CGGBP1	4.3659883
PMVK	5.26594
PYGO2	0.9626012
YY1AP1	1.7869539
ARPC2	21.811426
CCT3	11.217171
SSR2	22.561255
RNF25	0.6250856
CWC22	2.0558136
AZI2	3.4832897
STT3B	4.1090183
CHCHD4	1.378785
SUCLG1	11.426984
PPP4R2	5.0783234
GTPBP8	1.7471664
THOC7	7.0471244
PSMD6	4.5166416
CCNL1	13.983347
RPP14	1.370743
CRELD1	1.9514886
RCHY1	2.6330674
ZNF513	0.64118797
KIAA1143	2.3228803
WDR43	2.8713148
ZDHHC3	3.7306473
ELP6	2.4730217
SMIM12	3.0594554
TPRA1	1.8014213
MEAF6	6.3426237
POLR2H	6.5880814
TMEM41A	2.98971
RPN1	6.540032
SENP2	1.207922
BAP1	1.2583272
RFT1	0.98972356
GNL3	5.324607
LRPAP1	8.076021
PIGX	2.569107
C1orf50	1.2137002
ZNF691	0.55771756
AIMP1	6.4478407
METAP1	2.3464234
PGRMC2	4.6683393
CCDC51	1.4584382
APEH	2.8646657
MON1A	0.4379973
TEX264	5.281419
