	ref_hk
WDR83OS	18.918009
GCDH	1.6951818
DNASE2	1.7282935
LENG1	2.2660303
PRPF31	4.8482385
TFPT	2.1296628
COPE	16.409843
DDX49	3.4740965
ARMC6	2.076004
TMEM147	9.527694
USF2	3.1589012
KXD1	7.397915
FKBP8	14.756144
SUGP1	1.026427
GSK3A	1.8567272
ZNF574	1.2258786
GTPBP10	1.275111
PMPCB	6.2751503
DNAJC2	5.372944
NAMPT	12.015957
HBP1	6.3475685
BRAT1	2.152991
SSBP1	13.112314
HIBADH	4.961961
TAX1BP1	12.573078
CHCHD2	34.49455
PDAP1	10.299157
PTCD1	0.36018187
ZKSCAN1	4.659672
EIF3B	3.3358035
RBM28	2.1840193
LSM5	12.730926
C1GALT1	3.1047568
PLOD3	4.634736
RPA3	6.505713
ZNHIT1	14.2936735
TMEM106B	4.523152
CHCHD3	5.9554815
PSMA2	7.946354
MRPL32	6.0208635
COA1	4.6531134
URGCP	1.049143
TMEM248	3.765727
POLD2	7.229256
BCL7B	2.9678986
YKT6	2.2679434
EIF4H	13.821166
NMRK1	2.3196864
SEC61B	28.08732
CDC37L1	2.2556539
PLGRKT	3.768955
CREB3	3.3375967
RGP1	0.9697089
EDF1	29.39856
BAG1	7.5338902
RAPGEF1	1.9750849
UBE2R2	4.7475233
ZFAND5	14.159903
HPS1	3.557465
EIF3A	13.01904
MAPK8	1.9285208
SEC23IP	2.120707
ATE1	1.7565315
NSMCE4A	3.321327
PLEKHA1	3.2970476
MICU1	3.1094053
FBXW4	0.7606055
TNKS2	3.2833774
GBF1	1.7616446
FBXL15	2.408377
CUEDC2	8.489571
ACBD5	1.471369
LHPP	1.7724113
GTPBP4	4.331469
BCCIP	5.550221
MTPAP	1.0559592
PITRM1	1.5667129
GLRX3	7.1669784
XPNPEP1	4.2785006
SHOC2	4.56975
TFAM	4.4729147
CUL2	2.074271
CCNY	2.1665597
PPIF	4.9955573
NUFIP2	5.7432795
UBTF	5.321681
PSMD3	6.337224
CASC3	3.5645459
RAD51C	2.8681428
TUBD1	0.95641524
KPNB1	10.553071
GOSR2	2.163234
PNPO	0.72100216
RPS6KB1	2.2362268
CAMTA2	1.0832146
MED13	3.0902426
PFN1	38.20078
RNF167	7.0552216
SLC25A11	5.8163004
C1QBP	14.248925
BLMH	3.1392858
CPD	2.2568762
GOSR1	3.2337518
CCDC47	5.637545
MED31	2.9101267
DRG2	2.4580605
FTSJ3	2.2108111
UTP6	2.8843591
PSMD11	6.8688135
PEX12	0.36149293
RAB5C	9.547507
MLX	4.4726896
MRPL27	7.4671574
LRRC59	7.6756487
LUC7L3	12.075439
EFTUD2	2.4293182
PRKAR1A	13.124422
YWHAE	23.609198
RANGRF	3.295564
DPH1	0.94850326
DHRS7B	1.6726049
TNFAIP1	1.5421157
SUPT6H	3.3907385
PHF12	1.5574857
TMEM33	3.0714247
OCIAD1	11.536084
DCUN1D4	1.2687407
LAMTOR3	5.539477
UBE2D3	24.554323
ELF2	5.0196495
NDUFC1	14.666605
ZNF330	4.2345066
