	ref_hk
DNAJC5	1.6227849
NELFCD	1.8857594
PRPF6	1.9529903
PSMA7	6.16442
DIDO1	2.395905
GID8	1.2830694
ARFRP1	1.5128564
CDS2	3.0968277
TM9SF4	2.2001104
CRNKL1	0.6980688
POFUT1	0.809825
NOP56	1.6060021
IDH3B	1.6510955
CDK5RAP1	1.6452023
TTI1	1.018858
RPRD1B	1.9727058
PXMP4	0.33641228
CHMP4B	1.862218
CST3	9.809964
ACTR5	0.27223757
AHCY	0.70981556
DNTTIP1	1.1326514
PIGU	1.9624336
ACOT8	0.9427208
RBFA	0.30681047
USP14	2.9691074
VAPA	7.492385
MIB1	6.5245876
RIOK3	3.0557342
PSMD10	0.42474088
NKAP	1.1555153
MOSPD1	0.7388377
WDR13	1.8494116
XIAP	3.3647938
CCDC22	0.41344082
NAA10	1.4931586
RBBP7	2.2864082
SLC35A2	0.36629468
PQBP1	1.0726928
EMD	1.4169598
PGK1	4.798189
MAGT1	2.3712702
UBL4A	0.4779375
CD99L2	1.7620631
CDK16	0.80611163
PBDC1	0.7873434
ARMCX3	2.2161827
FNDC3A	9.068748
DNAJC3	3.843797
MRPS31	1.9920241
DHRS12	0.13402113
MGRN1	2.703055
PHKB	6.6880493
LYRM1	1.2350457
NUTF2	1.5133991
CENPT	1.2885273
LONP2	6.063098
N4BP1	2.6649601
CTCF	2.2221558
POLR2C	1.601561
USB1	0.618311
CYB5B	2.2834165
NME3	4.6527085
PSMD7	3.832693
SETD6	0.7664152
VAC14	0.914746
TANGO6	2.576492
COG4	1.4316063
WDR59	3.0194461
CMC2	3.258871
AXIN1	0.53531027
NPRL3	2.2820313
MPG	2.5001266
USP10	2.6170444
TSC2	1.5341974
CLCN7	0.81503326
METRN	1.0675702
STUB1	2.4288752
NUBP1	1.1708558
UBE2I	3.4718637
GSPT1	3.4092488
ZNF174	0.08378119
UBFD1	0.9830391
EARS2	0.49862736
HMOX2	3.8472257
DNAJA3	2.0081577
BFAR	1.3592017
MAZ	1.027604
STX4	1.2546339
CDIPT	1.2536578
BCKDK	0.9494623
KAT8	1.9786488
RNF40	0.9313081
AAGAB	1.3206193
LACTB	1.3605793
TRIP4	2.0233161
MTFMT	1.977194
RAB11A	9.720151
TMEM87A	4.0578675
DTWD1	2.8267958
GABPB1	2.291683
DNAJC17	1.7766807
EIF3J	3.574752
SPG11	5.9559817
VPS18	0.38319892
BLOC1S6	0.71497643
ZDHHC2	1.1570952
BRF2	0.35853142
ZFAND1	1.8902955
NBN	1.7120091
UBE2W	0.5811976
RAB2A	8.0019455
EIF3E	4.6010966
EMC2	2.5076954
ARMC1	1.5315658
CHRAC1	0.6523403
INTS10	2.7635887
DCTN6	1.5445182
R3HCC1	0.65035623
GSR	1.1388184
PPP2CB	4.6966114
ERICH1	2.5732088
NUCB1	3.0279565
ECH1	3.2056096
