	ref_hk
KAT8	2.8140495
RNF40	1.5302308
AAGAB	1.8634111
LACTB	2.4533002
TRIP4	0.8040094
MTFMT	1.1462524
RAB11A	14.108255
TMEM87A	7.1160355
DTWD1	1.8126184
GABPB1	4.6459923
DNAJC17	1.5431672
EIF3J	10.911539
SPG11	2.282301
VPS18	0.39585847
BLOC1S6	4.2603946
ZDHHC2	2.2146673
BRF2	0.4404927
ZFAND1	5.0309515
NBN	1.6868417
UBE2W	2.854328
RAB2A	16.663033
EIF3E	33.18935
EMC2	3.86799
ARMC1	1.6609547
CHRAC1	3.499113
INTS10	3.4501626
DCTN6	5.652824
R3HCC1	1.417726
GSR	2.9330196
PPP2CB	8.356212
ERICH1	3.7427082
NUCB1	5.942746
ECH1	11.007387
HNRNPL	4.47265
NFKBIB	2.8537502
SNRNP70	11.768571
CLPTM1	3.0832734
PPP1R37	1.0955746
PIH1D1	4.1749177
ERCC2	0.43528643
PLEKHJ1	4.2834563
OAZ1	37.436867
TRMT1	1.8945385
STX10	2.1704876
PTOV1	5.620823
SGTA	2.1908977
C19orf53	19.010334
TIMM44	2.8795245
VRK3	1.770935
FAM32A	3.68937
AKAP8	1.7623365
ILVBL	1.8524251
ZNF419	0.52900875
POP4	1.9625435
URI1	7.510596
PDCD5	13.465853
TIMM50	3.3808608
GPI	4.1258717
PLD3	6.14192
TBCB	5.639242
POLR2I	8.881182
HNRNPUL1	4.452674
FZR1	1.9797585
PLIN3	3.9069693
MRPL4	4.821538
ETFB	7.85569
BABAM1	3.131295
TYK2	0.6253489
CDC37	9.556524
NAPA	4.5591893
GRWD1	2.2093384
TMEM205	9.379855
BCAT2	2.2626734
PPP2R1A	7.2855654
WDR83OS	10.309627
GCDH	1.1776834
DNASE2	1.8121479
LENG1	1.6308879
PRPF31	3.0951622
TFPT	1.4317092
COPE	15.530846
DDX49	1.7287707
ARMC6	0.7153017
TMEM147	11.841688
USF2	3.0362923
KXD1	5.5963597
FKBP8	11.024984
SUGP1	0.61811763
GSK3A	2.1960273
ZNF574	0.8738941
GTPBP10	0.96404564
PMPCB	4.64238
DNAJC2	5.2294374
NAMPT	15.234919
HBP1	6.055111
BRAT1	1.1258676
SSBP1	12.72336
HIBADH	2.979687
TAX1BP1	17.811989
CHCHD2	37.00611
PDAP1	9.769249
PTCD1	0.33805788
ZKSCAN1	5.400994
EIF3B	4.7634635
RBM28	1.7761023
LSM5	9.425114
C1GALT1	1.6397481
PLOD3	0.8998356
RPA3	3.8630657
ZNHIT1	10.256362
TMEM106B	5.083044
CHCHD3	2.7851574
PSMA2	11.167899
MRPL32	6.478226
COA1	4.5215607
URGCP	1.3329357
TMEM248	6.0212283
POLD2	6.0845585
BCL7B	4.635733
YKT6	2.08351
EIF4H	10.743176
NMRK1	3.193942
SEC61B	24.203367
CDC37L1	4.1323943
PLGRKT	1.9123387
CREB3	4.1896033
RGP1	1.8891034
EDF1	29.824444
BAG1	18.380697
RAPGEF1	1.2256627
UBE2R2	5.4422407
ZFAND5	21.452845
HPS1	3.3315356
EIF3A	16.68283
MAPK8	3.2066617
SEC23IP	1.9068621
ATE1	1.5675913
NSMCE4A	3.3077502
PLEKHA1	4.8182187
MICU1	1.6496648
FBXW4	1.691356
TNKS2	3.415979
GBF1	0.9933071
FBXL15	2.9119575
CUEDC2	3.4477787
ACBD5	1.3951241
LHPP	1.0805992
GTPBP4	6.040631
BCCIP	3.943272
MTPAP	1.2242658
PITRM1	1.5384423
GLRX3	6.3083887
XPNPEP1	1.5001153
SHOC2	3.8053045
TFAM	3.7951665
CUL2	1.2474073
CCNY	2.0117884
PPIF	2.9575264
NUFIP2	7.8164334
UBTF	2.9858503
PSMD3	4.6800947
CASC3	2.51495
RAD51C	1.3517803
TUBD1	1.0103788
KPNB1	8.779067
GOSR2	2.4246275
PNPO	0.9987446
RPS6KB1	2.0557487
CAMTA2	0.61736673
MED13	4.6484413
PFN1	33.22672
RNF167	3.5390937
SLC25A11	3.655127
C1QBP	13.80283
BLMH	1.1601903
CPD	3.8541098
GOSR1	3.3147216
CCDC47	8.20804
MED31	3.6283865
DRG2	1.5663693
FTSJ3	1.3479275
UTP6	2.405663
PSMD11	7.71651
PEX12	0.25102773
RAB5C	8.717447
MLX	2.5615215
MRPL27	6.9628024
LRRC59	8.56667
LUC7L3	12.690529
EFTUD2	1.2706518
PRKAR1A	9.013937
YWHAE	26.965324
RANGRF	1.7391608
DPH1	0.11919929
DHRS7B	1.8463535
TNFAIP1	3.193952
SUPT6H	2.0966675
PHF12	1.5550064
TMEM33	4.3906374
OCIAD1	9.192993
DCUN1D4	1.6185418
LAMTOR3	4.771069
UBE2D3	29.768301
ELF2	3.964101
NDUFC1	14.758582
ZNF330	3.9176857
RPL34	47.3597
GRPEL1	7.941277
CLCN3	3.4054463
DHX15	5.6735363
FBXW7	2.8376012
RAPGEF2	1.4200237
SNX25	0.63524264
UFSP2	2.514447
KLF3	9.726245
KLHL5	1.2422805
HTATIP2	4.411516
ELP4	0.9897159
MTCH2	4.316085
HSPA8	29.022848
DNAJC4	4.261892
ATG2A	1.0720599
OSBP	2.8054273
PUS3	0.946495
FOXRED1	0.5476214
PPP6R3	2.9825523
CCDC86	1.4341315
PRPF19	2.9892888
TRIM3	0.31783214
ANAPC15	3.9543629
PANX1	0.8368058
RNF141	3.480734
EIF4G2	22.255316
BIRC2	6.77399
UBE4A	2.2232478
FBXO3	3.6601176
PDHX	1.7347984
COMMD9	1.0270247
AMBRA1	0.3463442
PTPMT1	2.629901
CD81	21.698467
C11orf58	19.44509
RPS13	45.607723
AIP	3.744157
NDUFS8	8.915128
GTF2H1	1.8691064
PSMD9	2.5937734
PRDM4	0.9624398
COQ5	1.0745562
CORO1C	7.0874534
MLEC	7.958791
PTGES3	28.697186
RSRC2	17.937876
METAP2	12.557402
GPN3	3.7840095
VPS29	11.092325
DUSP16	1.7808212
CDK2AP1	3.6871896
RFC5	0.44318888
COPZ1	7.699425
RAB5B	3.4519079
NUP107	1.37752
CNOT2	3.8719594
CPSF6	3.6937647
KRR1	6.0414405
MRPL51	12.966557
