	ref_hk
CRNKL1	3.492215
POFUT1	0.8791232
NOP56	8.448041
IDH3B	6.3722076
CDK5RAP1	1.9738536
TTI1	1.0092726
RPRD1B	1.6886864
PXMP4	0.98654264
CHMP4B	6.39361
CST3	13.892783
ACTR5	0.6366503
AHCY	5.685663
DNTTIP1	3.2420976
PIGU	1.0092486
ACOT8	2.352215
RBFA	2.8144178
USP14	5.1538982
VAPA	19.388607
MIB1	2.0536249
RIOK3	7.656647
PSMD10	2.9370928
NKAP	4.616761
MOSPD1	1.3669156
WDR13	3.1999953
XIAP	4.004537
CCDC22	2.074198
NAA10	5.735477
RBBP7	7.8578596
SLC35A2	1.3061794
PQBP1	7.6261554
EMD	11.234484
PGK1	21.385181
MAGT1	4.0347905
UBL4A	1.7993658
CD99L2	0.9631523
CDK16	3.4420874
PBDC1	4.2398415
ARMCX3	7.93929
FNDC3A	4.524088
DNAJC3	6.232856
MRPS31	4.243143
DHRS12	0.9232561
MGRN1	3.3368223
PHKB	4.6192646
LYRM1	2.2292595
NUTF2	10.302509
CENPT	2.6871657
LONP2	4.5953526
N4BP1	2.89347
CTCF	4.703063
POLR2C	5.482307
USB1	2.3873286
CYB5B	5.553726
NME3	6.479705
PSMD7	9.735647
SETD6	0.7629406
VAC14	1.4379448
TANGO6	0.6286897
COG4	2.4740765
WDR59	1.4490021
CMC2	5.5452676
AXIN1	1.1828909
NPRL3	2.7653298
MPG	8.237586
USP10	5.3752584
TSC2	2.4049494
CLCN7	1.8679872
METRN	0.84499484
STUB1	6.4625554
NUBP1	3.1028209
UBE2I	17.181942
GSPT1	6.9340706
ZNF174	0.58218247
UBFD1	1.2467495
EARS2	0.59476894
HMOX2	4.946797
DNAJA3	2.0481565
BFAR	5.2078233
MAZ	5.592558
STX4	4.162432
CDIPT	4.357061
BCKDK	3.352998
KAT8	3.5567162
RNF40	2.476698
AAGAB	2.069136
LACTB	2.8337526
TRIP4	1.4561495
MTFMT	1.1985621
RAB11A	11.827388
