	ref_hk
DHRS7B	2.9547586
TNFAIP1	1.4017807
SUPT6H	4.21734
PHF12	1.9253123
TMEM33	4.0895543
OCIAD1	12.909953
DCUN1D4	2.7635212
LAMTOR3	4.676952
UBE2D3	24.309477
ELF2	6.8973475
NDUFC1	13.573943
ZNF330	5.142135
RPL34	39.316784
GRPEL1	5.9957137
CLCN3	3.5203032
DHX15	6.7277493
FBXW7	3.9872453
RAPGEF2	4.315849
SNX25	1.0143642
UFSP2	3.0282166
KLF3	7.6597805
KLHL5	2.4451842
HTATIP2	3.008155
ELP4	3.4055784
MTCH2	11.309711
HSPA8	28.645079
DNAJC4	6.4837685
ATG2A	1.7794166
OSBP	2.2644532
PUS3	1.4457896
FOXRED1	2.6438355
PPP6R3	5.328447
CCDC86	2.988659
PRPF19	6.607028
TRIM3	0.2683652
ANAPC15	6.3463583
PANX1	0.59160596
RNF141	3.0678082
EIF4G2	17.130566
BIRC2	5.162728
UBE4A	3.445088
FBXO3	2.2038703
PDHX	3.1585612
COMMD9	5.264503
AMBRA1	2.2217252
PTPMT1	3.8333468
CD81	10.275691
C11orf58	17.967072
RPS13	38.025017
AIP	6.7481985
NDUFS8	15.967968
GTF2H1	3.6226425
PSMD9	4.3822827
PRDM4	1.0380427
COQ5	3.6302378
CORO1C	5.4743404
MLEC	9.364118
PTGES3	22.235355
RSRC2	14.597816
METAP2	13.484321
GPN3	4.990252
VPS29	14.737415
DUSP16	2.6567078
CDK2AP1	1.5136315
RFC5	2.8982406
COPZ1	9.99778
RAB5B	3.285881
NUP107	3.9194734
CNOT2	8.168671
CPSF6	6.648825
KRR1	5.648676
MRPL51	15.483635
NOP2	1.0516756
CHD4	8.764595
COPS7A	3.6109848
CHPT1	5.092962
USP5	2.8303432
TPI1	25.580132
C12orf57	11.246487
LPCAT3	6.76942
GOLT1B	2.7761064
PRKAB1	3.138877
CMAS	7.593631
FGFR1OP2	9.673686
TDP2	3.2305481
RWDD1	13.1789465
TMEM14C	16.402552
PAK1IP1	4.1757092
SMIM8	2.284318
ASF1A	5.128006
SERINC1	6.9615607
PPARD	1.679127
KCTD20	4.714542
SRSF3	22.30724
MRPL18	11.440041
FBXL4	2.514806
ASCC3	5.1924224
ACOT13	6.3624606
SMAP1	7.9142046
C6orf62	7.922071
SNX3	20.922264
HBS1L	5.435002
SLC39A7	2.7389157
CUTA	18.279156
FAM120B	2.3382568
PPP2R5D	1.4594727
MRPL2	6.5099187
DUSP22	2.3498013
EXOC2	1.830965
COX7A2	25.358309
TMEM30A	4.304226
SENP6	7.08044
PRPF4B	9.367702
FBRSL1	1.8609076
HARS2	1.1441857
MRPS30	4.786481
HSPA9	12.327325
MRPS27	5.568036
FAF2	3.3764887
CLINT1	7.829922
TTC1	7.508918
MSH3	3.972727
CCNG1	8.647198
DROSHA	1.7775937
GOLPH3	6.165926
SUB1	26.307064
RAD1	3.1054692
BRIX1	6.00934
RAD50	2.8635209
GNPDA1	4.2780356
SKP1	23.219128
PPP2CA	8.928489
C5orf15	3.99675
PPWD1	2.5508785
TRAPPC13	1.4899172
SEC24A	2.2439806
TXNDC15	2.6894007
TTC33	1.2769476
TCERG1	7.494379
SMAD5	3.5650542
CSNK1A1	14.8099375
HMGXB3	2.284196
ATP6V0E1	20.216042
BNIP1	1.6332858
ACTR8	1.2807873
TBCCD1	1.0041895
TIMMDC1	6.798157
CRBN	5.9976106
NIT2	5.2327876
FAM162A	9.840464
OGG1	2.3272016
KPNA1	4.29913
UBE3A	8.275173
ARMC8	6.2843165
RNF7	11.807688
KAT2B	2.266191
USP4	3.5773354
TFG	7.7368026
TUSC2	4.819666
NPRL2	2.3973634
NCBP2	6.608984
SNX4	4.567641
SLC41A3	2.0999131
SCAP	3.0679185
MRPL3	9.181403
HEMK1	2.0334573
GORASP1	1.0884864
EIF1B	13.90665
SSR3	15.153911
EIF4G1	7.6513906
SPCS1	17.259752
NEK4	1.7941399
EEF1B2	32.064606
KANSL3	1.9013758
NCL	22.574429
ACTR1B	3.0516822
SLC35F5	2.2989655
STAM2	1.7317514
ACVR1	1.8557993
GTF3C2	2.3109958
EIF2B4	2.5889013
NRBP1	5.925186
PSMD14	8.5028
SNX17	9.260885
INO80B	0.51899624
MOGS	2.176318
NDUFS7	15.272249
PCGF1	1.2278152
AUP1	12.167978
RTN4	15.922978
HTRA2	6.420859
POLE4	7.6689644
MRPL19	6.0447927
WDR75	3.2322643
UNC50	3.6331103
ELMOD3	1.6975315
CCT4	16.081625
TXNDC9	5.078748
COQ10B	3.4403815
SF3B1	15.157642
MOB4	4.5130906
ZNF142	0.56199646
UXS1	3.0164776
STK16	3.1836994
HDLBP	10.2412
PPP1R7	7.5438056
ODC1	5.787278
NOL10	3.8589108
GORASP2	4.742419
CEBPZ	6.9030433
RAB3GAP1	3.6160405
SRSF7	20.842688
COX7A2L	16.099497
PNO1	3.4036036
ORC4	4.2862926
ATF2	3.2749434
THADA	2.7730224
TIA1	4.179214
PCYOX1	2.085797
SUMO1	15.620608
NFE2L2	11.490391
MSH6	4.273342
FARSB	4.7579837
SCP2	15.469715
CEP104	1.8610448
FAM20B	1.5645738
TCEANC2	0.9208298
TMEM59	17.758997
LRRC42	1.9640424
MRPL37	9.751145
ICMT	1.7282375
QSOX1	1.977353
STXBP3	3.2545784
PARK7	22.127636
SRSF4	13.501544
EDEM3	3.442315
WDR77	4.382326
RAP1A	12.923968
SCAMP3	4.0922794
LAMTOR2	13.739756
SRM	4.0081425
FBXO6	1.2460793
MAD2L2	4.917064
IVNS1ABP	7.6193447
KIAA2013	2.3017087
MIIP	2.9657204
SMG7	3.5669692
UCHL5	5.0221615
BCAS2	6.8954887
SRSF11	19.986366
ZBTB17	1.3351386
TMEM9	3.6955428
WARS2	1.8460019
MRPS15	11.542282
EXOC8	0.67900723
GNPAT	4.2074876
TSNAX	3.8914404
C1orf109	1.6887481
