	ref_hk
CCDC86	0.6708639
PRPF19	2.3070166
TRIM3	0.46178183
ANAPC15	3.5587697
PANX1	0.6802971
RNF141	2.5349813
EIF4G2	16.790392
BIRC2	3.9213796
UBE4A	2.7374847
FBXO3	1.7881618
PDHX	1.9918741
COMMD9	3.7510605
AMBRA1	2.9890146
PTPMT1	4.55285
CD81	15.915429
C11orf58	14.098116
RPS13	37.959866
AIP	5.3684587
NDUFS8	11.472268
GTF2H1	2.0252452
PSMD9	3.3613017
PRDM4	0.84110165
COQ5	1.7035215
CORO1C	7.712162
MLEC	6.4408903
PTGES3	16.543053
RSRC2	9.395895
METAP2	8.060986
GPN3	2.7867627
VPS29	11.669957
DUSP16	1.7588278
CDK2AP1	1.8288496
RFC5	0.5774853
COPZ1	7.748653
RAB5B	3.3093252
NUP107	2.0826411
CNOT2	5.530804
CPSF6	3.6605
KRR1	3.917048
MRPL51	10.175945
NOP2	0.93331414
CHD4	5.0649214
COPS7A	2.8657203
CHPT1	4.365763
USP5	1.4873369
TPI1	21.052095
C12orf57	12.992443
LPCAT3	3.173656
GOLT1B	2.8050554
PRKAB1	1.6424688
CMAS	2.8828616
FGFR1OP2	5.2176704
TDP2	2.8510265
RWDD1	11.382569
TMEM14C	10.444712
PAK1IP1	2.0030265
SMIM8	1.3510559
ASF1A	2.1154387
SERINC1	9.094623
PPARD	2.6076486
KCTD20	3.0249856
SRSF3	16.271729
MRPL18	7.255334
FBXL4	1.3328099
ASCC3	3.036768
ACOT13	3.6860876
SMAP1	5.2617855
C6orf62	7.224195
SNX3	17.97662
HBS1L	2.2691302
SLC39A7	3.4105115
CUTA	13.392839
FAM120B	1.6786774
PPP2R5D	0.8155078
MRPL2	2.8033495
DUSP22	2.6380467
EXOC2	1.508942
COX7A2	23.175447
TMEM30A	6.676723
SENP6	5.834834
PRPF4B	6.865999
FBRSL1	1.2263077
HARS2	0.84604734
MRPS30	2.4108818
HSPA9	8.551587
MRPS27	1.9553994
FAF2	2.786994
CLINT1	6.396474
TTC1	5.300044
MSH3	2.0390642
CCNG1	3.7418652
DROSHA	0.98506343
GOLPH3	5.293228
SUB1	18.851223
RAD1	1.9785486
BRIX1	2.8193233
RAD50	2.8853018
GNPDA1	2.948669
SKP1	21.908564
PPP2CA	5.7716055
C5orf15	3.6995
PPWD1	1.8776715
TRAPPC13	1.1560235
SEC24A	1.5896193
TXNDC15	3.3632584
TTC33	1.1532923
TCERG1	3.4370031
SMAD5	2.9130723
CSNK1A1	12.061194
HMGXB3	2.0961254
ATP6V0E1	22.486637
BNIP1	0.96726465
ACTR8	0.85807955
TBCCD1	0.5529872
TIMMDC1	4.3804107
CRBN	3.9781432
NIT2	3.5655859
FAM162A	6.75777
OGG1	0.9234245
KPNA1	2.8924978
UBE3A	5.616462
ARMC8	3.8353071
RNF7	11.037059
KAT2B	1.4176408
USP4	3.0775948
TFG	5.5683637
TUSC2	3.6841793
NPRL2	1.4261794
NCBP2	4.0969777
SNX4	3.0151923
SLC41A3	1.531675
SCAP	1.6682869
MRPL3	4.7585845
HEMK1	1.1833565
GORASP1	1.0558041
EIF1B	11.037843
SSR3	12.985397
EIF4G1	5.720923
SPCS1	14.853289
NEK4	1.022606
EEF1B2	23.435026
KANSL3	1.5261877
NCL	16.322094
ACTR1B	2.2678967
SLC35F5	2.3475332
STAM2	2.001432
ACVR1	1.2688731
GTF3C2	1.4772247
EIF2B4	1.6228683
NRBP1	4.458001
PSMD14	5.3361597
SNX17	6.938248
INO80B	0.39311936
MOGS	1.6646495
NDUFS7	10.040517
PCGF1	1.3974258
AUP1	8.191474
RTN4	20.458155
HTRA2	1.716623
POLE4	7.3019648
MRPL19	3.1766798
WDR75	1.2719898
UNC50	4.027494
ELMOD3	1.1019908
CCT4	9.066031
TXNDC9	3.2171953
COQ10B	3.5531163
SF3B1	10.566514
MOB4	3.2356617
ZNF142	0.3634956
UXS1	3.6269894
STK16	1.9807806
HDLBP	9.070788
PPP1R7	5.6352534
ODC1	5.112109
NOL10	1.8134888
GORASP2	4.0830994
CEBPZ	5.0218487
RAB3GAP1	3.4493043
SRSF7	14.670501
COX7A2L	12.323678
PNO1	2.010293
ORC4	2.2481465
ATF2	2.366747
THADA	2.1253178
TIA1	2.7376955
PCYOX1	3.054152
SUMO1	11.301379
NFE2L2	12.005437
MSH6	1.7428472
FARSB	2.1434908
SCP2	12.556673
CEP104	1.5678706
FAM20B	1.0978273
TCEANC2	0.5489661
TMEM59	18.879377
LRRC42	1.204512
MRPL37	3.5690482
ICMT	1.7264645
QSOX1	7.246266
STXBP3	3.070816
PARK7	16.863731
SRSF4	8.703173
EDEM3	2.3860211
WDR77	1.7814708
RAP1A	11.9897175
SCAMP3	3.0671227
LAMTOR2	9.98722
SRM	4.4485383
FBXO6	1.8827999
MAD2L2	2.6649876
IVNS1ABP	5.9391766
KIAA2013	2.2134163
MIIP	2.9282782
SMG7	2.6369545
UCHL5	2.408196
BCAS2	5.084711
SRSF11	12.450377
ZBTB17	1.1177502
TMEM9	3.3565335
WARS2	1.1301045
MRPS15	8.281989
EXOC8	0.7209553
GNPAT	2.6379197
TSNAX	2.628919
C1orf109	0.6709505
SDHB	6.928283
RPF1	3.0211337
UAP1	3.4060247
CD46	10.219281
PRPF3	1.7568963
APH1A	7.52722
EBNA1BP2	3.686312
ATP6V0B	18.029732
ERI3	3.2460582
AKR1A1	9.868803
PRDX1	21.348227
BLZF1	1.4274837
TMED5	8.05641
DR1	3.5623903
ABCD3	2.4149435
DPH5	1.3796833
PRDX6	15.907126
DARS2	0.6420163
SYF2	9.610408
MTFR1L	1.692138
NENF	8.881849
RPA2	3.4794629
PPP1R8	1.4736977
OSBPL9	4.0597205
TXNDC12	5.293593
RCN2	5.605835
CTSD	19.325428
STK11	1.5596267
DDX59	1.3049686
ATF6	4.779507
FASTKD2	1.4854963
HMGN3	14.732267
RNF146	3.118613
FBXL5	5.906684
MYL12B	25.969412
RPN2	11.302057
RAB3GAP2	2.628124
UCHL3	3.0501952
HS1BP3	1.3924005
ELL2	7.2207003
NDUFB3	10.028947
GTF3C3	1.2639747
UBE2B	12.074246
KLF9	5.3015594
ITGB1BP1	4.7578325
SENP5	2.4896548
CCDC92	1.7992826
RAD23B	7.015482
SET	13.276339
GLE1	1.1662366
RAB14	7.6045628
FBXW2	2.6646092
PPP6C	4.5621276
NDUFA8	5.358834
HDHD3	1.4211599
RBM18	1.8323693
MAPKAP1	3.843108
INVS	1.3401544
DENND1A	1.9570897
KDSR	4.255479
ZBTB45	0.6973695
FCF1	1.5853813
NEK9	1.856662
NPC2	26.094887
IRF2BPL	2.304792
DLST	2.296214
SLIRP	11.096259
EIF2B2	1.6114212
NRDE2	1.6539261
COQ6	1.081739
ZNF410	0.5177166
SUPT7L	1.7478676
TMEM214	1.7407261
ATL2	1.990781
FAM98A	1.3267493
YIPF4	4.7974677
AFTPH	3.5730448
LGALSL	1.4067159
CRIPT	2.8751464
