	ref_hk
RIOK3	9.808174
PSMD10	1.1484905
NKAP	3.1461926
MOSPD1	0.76287055
WDR13	2.2082703
XIAP	3.1892653
CCDC22	1.2730325
NAA10	3.7013829
RBBP7	4.5149965
SLC35A2	0.5273789
PQBP1	4.227871
EMD	4.150527
PGK1	15.385586
MAGT1	2.641332
UBL4A	1.3231691
CD99L2	0.49971244
CDK16	1.5331533
PBDC1	2.2918632
ARMCX3	2.3222983
FNDC3A	2.403773
DNAJC3	4.979866
MRPS31	2.0884898
DHRS12	0.64812815
MGRN1	2.8273814
PHKB	3.6702297
LYRM1	1.3724588
NUTF2	3.7372072
CENPT	1.2172126
LONP2	4.202479
N4BP1	3.3005826
CTCF	4.0216928
POLR2C	3.2994616
USB1	2.1494343
CYB5B	2.264134
NME3	4.952722
PSMD7	7.7632604
SETD6	0.43776676
VAC14	0.80956894
TANGO6	0.56598955
COG4	1.4118016
WDR59	1.0811046
CMC2	2.9302015
AXIN1	1.6053312
NPRL3	1.7206622
MPG	3.6906698
USP10	4.3421907
TSC2	1.8215369
CLCN7	1.6818196
METRN	0.8433176
STUB1	5.987833
NUBP1	1.7440482
UBE2I	11.22283
GSPT1	6.906615
ZNF174	0.3240178
UBFD1	0.69544226
EARS2	0.21229552
HMOX2	3.5028534
DNAJA3	1.0471205
BFAR	3.4104562
MAZ	5.202353
STX4	2.7223752
CDIPT	2.5473974
BCKDK	1.9929187
KAT8	2.6995997
RNF40	1.6520113
AAGAB	1.3510731
LACTB	3.792469
TRIP4	1.1835202
MTFMT	0.74398404
RAB11A	5.314407
TMEM87A	3.7507408
DTWD1	1.1184458
GABPB1	1.3723373
DNAJC17	0.8824023
EIF3J	4.4515514
SPG11	3.661643
VPS18	0.96360445
BLOC1S6	4.8177524
ZDHHC2	2.098511
BRF2	0.5808305
ZFAND1	2.5360599
NBN	2.5448716
UBE2W	1.8572215
RAB2A	8.615318
EIF3E	19.549812
EMC2	1.0883902
ARMC1	1.5636132
CHRAC1	3.2674599
INTS10	3.6910613
DCTN6	1.8965287
R3HCC1	1.6786406
GSR	3.0333152
PPP2CB	1.2283863
ERICH1	5.576642
NUCB1	6.3242054
ECH1	5.204848
HNRNPL	6.9801054
NFKBIB	2.3411045
SNRNP70	6.569546
CLPTM1	2.245042
PPP1R37	0.5385723
PIH1D1	2.9872372
ERCC2	0.4618533
PLEKHJ1	3.908973
OAZ1	29.888395
TRMT1	2.9386735
STX10	4.922378
PTOV1	2.214067
SGTA	1.4547158
C19orf53	11.641193
TIMM44	1.2422953
VRK3	2.1184173
FAM32A	4.858368
AKAP8	2.4340894
ILVBL	0.7539671
ZNF419	0.2880807
POP4	2.1000924
URI1	5.0772905
PDCD5	4.535486
TIMM50	1.4073058
GPI	4.5718007
PLD3	4.4702578
TBCB	6.443246
POLR2I	4.2631216
HNRNPUL1	9.028518
FZR1	1.0475475
PLIN3	3.5502217
MRPL4	2.9043422
ETFB	4.426905
BABAM1	2.9886768
TYK2	2.498067
CDC37	9.408738
NAPA	3.9551814
GRWD1	1.0506761
TMEM205	3.0195215
BCAT2	0.6019992
PPP2R1A	4.6633
WDR83OS	8.24362
GCDH	1.0386113
DNASE2	2.269873
LENG1	1.8987718
PRPF31	2.907915
TFPT	1.1790254
COPE	10.462523
DDX49	1.929271
ARMC6	0.8188956
TMEM147	4.054314
USF2	6.015342
KXD1	3.508496
FKBP8	11.634684
SUGP1	1.0660592
GSK3A	2.472402
ZNF574	0.52777505
GTPBP10	1.0789355
PMPCB	4.227688
DNAJC2	3.8414714
NAMPT	9.362515
HBP1	4.652262
BRAT1	1.0532626
SSBP1	8.83981
HIBADH	0.71697176
TAX1BP1	12.468206
CHCHD2	22.261047
PDAP1	5.1152353
PTCD1	0.4147205
ZKSCAN1	3.5399246
EIF3B	4.757635
RBM28	1.6662644
LSM5	5.239735
C1GALT1	3.052786
PLOD3	1.0755625
RPA3	2.582635
ZNHIT1	7.07665
TMEM106B	2.2715087
CHCHD3	2.374132
PSMA2	2.2907407
MRPL32	2.0744138
COA1	2.6034076
URGCP	0.70572865
TMEM248	3.9937618
POLD2	1.422999
BCL7B	3.8850765
YKT6	1.6074646
EIF4H	8.772142
NMRK1	2.1273072
SEC61B	13.986007
CDC37L1	1.4107202
PLGRKT	1.6741636
CREB3	1.1382986
RGP1	0.98577714
EDF1	16.22025
BAG1	6.8327994
RAPGEF1	3.5421555
UBE2R2	6.529787
ZFAND5	9.788988
HPS1	4.251032
EIF3A	12.273578
MAPK8	1.4691648
SEC23IP	1.6635941
ATE1	1.4636198
NSMCE4A	2.4552722
PLEKHA1	2.9634438
MICU1	2.4833713
FBXW4	1.3395374
TNKS2	4.4395924
GBF1	1.5457509
FBXL15	2.7819452
CUEDC2	2.6994698
ACBD5	1.967778
LHPP	1.0749465
GTPBP4	2.8157923
BCCIP	2.796089
MTPAP	0.9608506
PITRM1	1.0502645
GLRX3	2.624794
XPNPEP1	1.5251372
SHOC2	5.1635485
TFAM	3.5854564
CUL2	2.0988958
CCNY	4.9362617
PPIF	2.4955044
NUFIP2	5.9725347
UBTF	4.533036
PSMD3	3.0094898
CASC3	2.888357
RAD51C	1.1531175
TUBD1	0.6424979
KPNB1	8.038988
GOSR2	1.5052532
PNPO	0.5257902
RPS6KB1	2.2171173
CAMTA2	1.136264
MED13	3.6109319
PFN1	34.19919
RNF167	4.053314
SLC25A11	2.9519086
C1QBP	7.5045924
BLMH	1.4024478
CPD	3.6014466
GOSR1	2.6682203
CCDC47	2.9435208
MED31	1.1597612
DRG2	2.0079787
FTSJ3	1.4824322
UTP6	1.7822827
PSMD11	3.750639
PEX12	0.085484944
RAB5C	7.74613
MLX	3.6046326
MRPL27	2.1541717
LRRC59	2.5598023
LUC7L3	10.386381
EFTUD2	2.532606
PRKAR1A	8.293439
YWHAE	7.296791
RANGRF	1.7653055
DPH1	0.7903785
DHRS7B	0.9187203
TNFAIP1	0.36754143
SUPT6H	3.458856
PHF12	2.560132
TMEM33	3.4228976
OCIAD1	7.085216
DCUN1D4	0.6158132
LAMTOR3	2.3188226
UBE2D3	21.25462
ELF2	5.7918015
NDUFC1	5.8227973
ZNF330	2.237665
RPL34	41.582333
GRPEL1	3.0291107
CLCN3	1.679166
DHX15	3.3451793
FBXW7	3.8549376
RAPGEF2	1.395041
SNX25	0.37131068
UFSP2	1.1917008
KLF3	10.259088
KLHL5	1.3886402
HTATIP2	3.190828
ELP4	0.9738968
MTCH2	2.5361116
HSPA8	20.64565
DNAJC4	3.7678022
ATG2A	3.34419
OSBP	2.2116592
PUS3	0.658175
FOXRED1	0.754615
PPP6R3	3.458001
CCDC86	0.46773338
PRPF19	1.8940772
TRIM3	0.26941335
ANAPC15	3.5328333
PANX1	0.5121476
RNF141	2.9559212
EIF4G2	16.813675
BIRC2	4.9946213
UBE4A	2.9499123
FBXO3	2.732195
PDHX	0.79094887
COMMD9	3.6471393
AMBRA1	0.64570934
PTPMT1	2.1935527
CD81	8.917705
C11orf58	12.512757
RPS13	40.001534
AIP	5.4110346
NDUFS8	6.0263987
GTF2H1	1.5529606
PSMD9	2.7119262
PRDM4	1.1394327
COQ5	0.78602046
CORO1C	3.036162
MLEC	3.1897626
PTGES3	13.661267
RSRC2	9.203632
METAP2	5.4485726
GPN3	1.1673964
VPS29	6.954095
DUSP16	0.63301456
CDK2AP1	0.8706498
RFC5	0.4277682
COPZ1	4.4175196
RAB5B	2.5055923
NUP107	1.9925973
CNOT2	5.5715857
CPSF6	3.499293
KRR1	4.602646
MRPL51	5.1110225
NOP2	0.57754934
CHD4	6.168089
COPS7A	1.4810219
CHPT1	4.224408
USP5	1.2457727
TPI1	14.394639
C12orf57	13.11512
LPCAT3	1.1783391
GOLT1B	2.1137679
PRKAB1	0.8826821
CMAS	1.8121156
FGFR1OP2	6.191372
TDP2	2.2882748
RWDD1	9.444921
TMEM14C	3.8446891
PAK1IP1	1.171297
SMIM8	0.8679106
ASF1A	1.5748003
SERINC1	7.475565
PPARD	0.53776926
KCTD20	3.4663982
SRSF3	15.138231
MRPL18	3.1174579
FBXL4	1.0642233
ASCC3	2.6137247
ACOT13	1.0626719
SMAP1	4.3754315
C6orf62	7.0620074
SNX3	13.451746
HBS1L	2.7448468
SLC39A7	1.5719608
CUTA	10.518624
FAM120B	1.6200554
PPP2R5D	0.8434763
MRPL2	1.7412366
DUSP22	3.246592
EXOC2	1.3408525
COX7A2	16.175238
TMEM30A	4.5661707
SENP6	5.509905
PRPF4B	9.331931
FBRSL1	1.4953197
HARS2	0.83721954
MRPS30	2.6873288
HSPA9	8.016415
MRPS27	1.4670773
FAF2	1.6689674
CLINT1	5.944121
TTC1	3.625405
MSH3	1.5213037
CCNG1	3.904116
DROSHA	0.76972246
GOLPH3	3.6128235
SUB1	19.70597
RAD1	1.2461623
BRIX1	2.423916
RAD50	1.1841496
GNPDA1	1.4996794
SKP1	18.405006
PPP2CA	5.94237
C5orf15	1.5520003
PPWD1	1.7942374
TRAPPC13	0.7369926
SEC24A	1.0012994
TXNDC15	1.676452
TTC33	0.67523
TCERG1	4.0609903
SMAD5	1.7295392
CSNK1A1	8.415041
HMGXB3	1.7237297
ATP6V0E1	14.82607
BNIP1	0.8812109
ACTR8	0.77728546
TBCCD1	0.41927025
TIMMDC1	2.1187286
CRBN	6.5351343
NIT2	1.51893
FAM162A	3.3292055
OGG1	0.9338145
KPNA1	2.1843271
UBE3A	5.1247363
ARMC8	2.6782746
RNF7	8.922736
KAT2B	1.871991
USP4	3.7061756
TFG	2.712701
TUSC2	2.4963462
NPRL2	1.4773175
NCBP2	3.5080729
SNX4	1.6457485
SLC41A3	1.0103072
SCAP	1.0832195
MRPL3	2.98763
HEMK1	0.7845227
GORASP1	0.5885228
EIF1B	10.226518
SSR3	6.77028
EIF4G1	5.0489836
SPCS1	11.95376
NEK4	1.0487323
EEF1B2	31.117752
KANSL3	1.2473348
NCL	20.372553
ACTR1B	2.0326498
SLC35F5	1.0418041
STAM2	1.0143324
ACVR1	0.4322132
GTF3C2	1.2301629
EIF2B4	1.3958855
NRBP1	4.519017
PSMD14	2.5679154
SNX17	6.0769486
INO80B	0.47500074
MOGS	1.6234351
NDUFS7	6.676318
PCGF1	0.6919092
AUP1	5.87921
RTN4	11.011292
HTRA2	1.0627129
POLE4	6.1835613
MRPL19	1.7246583
WDR75	1.3215579
UNC50	1.8497137
ELMOD3	1.2053512
CCT4	6.8046412
TXNDC9	1.9610393
COQ10B	3.3904371
SF3B1	16.280115
MOB4	2.6234286
ZNF142	0.5895237
UXS1	1.8892081
STK16	1.8790013
HDLBP	4.3146033
PPP1R7	4.8317924
ODC1	4.7246385
NOL10	1.2953583
GORASP2	3.0402052
CEBPZ	4.7888584
RAB3GAP1	2.2118466
SRSF7	16.065325
COX7A2L	9.295769
PNO1	1.4709457
ORC4	1.6697829
ATF2	1.889969
THADA	1.2893901
TIA1	3.0947387
PCYOX1	1.0844376
SUMO1	8.290017
NFE2L2	5.2648067
MSH6	1.3455306
FARSB	0.9415417
SCP2	7.1928825
CEP104	1.2936032
FAM20B	0.9824133
TCEANC2	0.65507
TMEM59	12.230195
LRRC42	0.4742921
MRPL37	2.202208
ICMT	0.81718504
QSOX1	2.3091989
STXBP3	3.258401
PARK7	12.812034
SRSF4	7.6926694
EDEM3	2.6694615
WDR77	1.0831598
RAP1A	10.400773
SCAMP3	2.0670145
LAMTOR2	5.5918455
SRM	3.3101084
FBXO6	1.3048133
MAD2L2	2.4117422
IVNS1ABP	5.17946
KIAA2013	2.5378113
MIIP	2.0874636
SMG7	2.729462
UCHL5	2.2410095
BCAS2	4.4752398
SRSF11	12.974101
ZBTB17	0.8180148
TMEM9	0.9039208
WARS2	0.6134087
MRPS15	4.1108594
EXOC8	1.4145312
GNPAT	2.20253
TSNAX	3.2555232
C1orf109	0.5732942
SDHB	4.8299103
RPF1	2.9688878
UAP1	1.275656
CD46	7.4700804
PRPF3	2.0135283
APH1A	5.9152317
EBNA1BP2	1.8291855
ATP6V0B	12.964425
ERI3	1.3583881
AKR1A1	4.392407
PRDX1	8.633396
BLZF1	0.92295367
TMED5	5.048279
DR1	4.6814876
ABCD3	1.2219099
DPH5	1.4388379
PRDX6	9.696988
DARS2	0.30736762
SYF2	12.44218
MTFR1L	1.3021637
NENF	3.1922061
RPA2	3.5721788
PPP1R8	1.2158201
OSBPL9	2.661518
TXNDC12	2.9737108
RCN2	3.5028903
CTSD	12.009652
STK11	2.203247
DDX59	1.2795373
ATF6	3.1891448
FASTKD2	1.3563501
HMGN3	7.5218897
RNF146	1.6809567
FBXL5	7.1175966
MYL12B	21.819826
RPN2	7.48183
RAB3GAP2	2.3851676
UCHL3	1.7944335
HS1BP3	1.0608139
ELL2	1.7814012
NDUFB3	5.8309603
GTF3C3	1.170715
UBE2B	11.356553
KLF9	4.754159
ITGB1BP1	3.7080827
SENP5	2.22793
CCDC92	1.116734
RAD23B	5.48649
SET	16.61056
GLE1	0.93602914
RAB14	6.5514846
FBXW2	2.4297755
PPP6C	4.2586217
NDUFA8	2.2303996
HDHD3	0.69385755
RBM18	1.7041907
MAPKAP1	2.7697814
INVS	0.5503645
DENND1A	1.6608294
KDSR	1.7780061
ZBTB45	0.3254193
FCF1	1.1814393
NEK9	1.9162933
NPC2	11.550798
IRF2BPL	2.3832622
DLST	1.9012893
SLIRP	4.737269
EIF2B2	1.2177587
NRDE2	1.6621407
COQ6	0.7724525
ZNF410	0.7133238
