	ref_hk
KAT2B	8.31917
USP4	4.067972
TFG	6.0688453
TUSC2	1.9442825
NPRL2	1.2553965
NCBP2	2.4395075
SNX4	5.4747324
SLC41A3	2.2621877
SCAP	5.2343726
MRPL3	3.0934403
HEMK1	0.83788115
GORASP1	0.9263654
EIF1B	6.6070867
SSR3	2.3401139
EIF4G1	1.7761997
SPCS1	9.66556
NEK4	3.5039465
EEF1B2	3.9395742
KANSL3	4.302318
NCL	5.8096952
ACTR1B	3.604905
SLC35F5	5.873955
STAM2	3.2489343
ACVR1	2.9819727
GTF3C2	2.5000296
EIF2B4	1.4556051
NRBP1	3.278753
PSMD14	6.147218
SNX17	1.5494999
INO80B	0.69026893
MOGS	1.6593475
NDUFS7	4.183869
PCGF1	0.37232083
AUP1	1.861643
RTN4	27.259912
HTRA2	0.8909669
POLE4	3.1206474
MRPL19	4.8439307
WDR75	2.6896827
UNC50	3.1873107
ELMOD3	3.6820695
CCT4	4.4443836
TXNDC9	1.8668965
COQ10B	2.3338985
SF3B1	6.808058
MOB4	3.6754217
ZNF142	1.3658394
UXS1	3.1941214
STK16	0.63210195
HDLBP	5.4137316
PPP1R7	3.225135
ODC1	1.4427252
NOL10	5.3646026
GORASP2	3.0994904
CEBPZ	4.2660336
RAB3GAP1	12.205199
SRSF7	8.358122
COX7A2L	6.80843
PNO1	1.8792033
ORC4	9.833742
ATF2	7.321772
THADA	9.286304
TIA1	4.5151024
PCYOX1	2.4663754
SUMO1	6.278453
NFE2L2	7.545419
MSH6	2.6067367
FARSB	4.7998443
SCP2	7.514297
CEP104	5.6178102
FAM20B	2.6242661
TCEANC2	0.615201
TMEM59	8.773932
LRRC42	0.7329647
MRPL37	1.074921
ICMT	1.6728283
QSOX1	1.4244827
STXBP3	5.596743
PARK7	6.755031
SRSF4	10.908436
EDEM3	5.0066533
WDR77	0.6240982
RAP1A	6.77198
SCAMP3	2.0078466
LAMTOR2	1.4433764
SRM	1.9605498
FBXO6	0.46675852
MAD2L2	0.45982087
IVNS1ABP	2.0580792
KIAA2013	1.1652597
MIIP	1.2176676
SMG7	5.285957
UCHL5	4.4760003
BCAS2	3.4673412
SRSF11	16.340214
ZBTB17	1.2601789
TMEM9	3.2004898
WARS2	2.2367857
MRPS15	1.6010413
EXOC8	0.37430882
GNPAT	3.06381
TSNAX	4.2844462
C1orf109	0.68027997
SDHB	4.582646
RPF1	1.3472964
UAP1	1.5026695
CD46	9.054207
PRPF3	6.0450296
APH1A	1.1924059
EBNA1BP2	1.3138357
ATP6V0B	9.202724
ERI3	4.7789516
AKR1A1	1.8403943
PRDX1	6.6814466
BLZF1	3.7856274
TMED5	1.4500881
DR1	1.6090792
ABCD3	6.143622
DPH5	1.7535319
PRDX6	3.0116234
DARS2	0.8101881
SYF2	2.989425
MTFR1L	2.2112193
NENF	2.847079
RPA2	1.7724482
PPP1R8	1.2453942
OSBPL9	19.166523
TXNDC12	1.9870903
RCN2	7.0435224
CTSD	5.4881415
STK11	1.6237774
DDX59	1.5859442
ATF6	7.9613013
FASTKD2	4.573324
HMGN3	18.731949
RNF146	3.923961
FBXL5	10.033244
MYL12B	4.037899
RPN2	4.508852
RAB3GAP2	9.698509
UCHL3	2.0092626
HS1BP3	1.406734
ELL2	1.4763622
NDUFB3	3.226363
GTF3C3	2.2070732
UBE2B	11.036189
KLF9	2.9221833
ITGB1BP1	5.7155805
SENP5	8.830696
CCDC92	6.650284
RAD23B	7.8787627
SET	5.774177
GLE1	3.447382
RAB14	4.516006
FBXW2	2.6563137
PPP6C	4.5435348
NDUFA8	2.9343302
HDHD3	1.8930637
RBM18	1.1275107
MAPKAP1	9.446714
INVS	12.854697
DENND1A	17.878477
KDSR	4.006725
ZBTB45	0.38206866
FCF1	1.8716145
NEK9	5.4796486
NPC2	1.9540902
IRF2BPL	1.6545277
DLST	4.6092978
SLIRP	6.3261476
EIF2B2	1.4725347
NRDE2	3.6204722
COQ6	1.5660751
ZNF410	2.8275533
SUPT7L	1.8193048
TMEM214	0.57460654
ATL2	6.662263
FAM98A	1.6963121
YIPF4	7.4180117
AFTPH	5.3241897
LGALSL	1.997296
CRIPT	3.4150913
